chembl_id,smiles,pchembl_value,pchembl_std,n_records
CHEMBL3880,CCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1ccc(-c2cc(C(=O)NCc3c(C)cc(C)[nH]c3=O)c(C)c(N(CC)C3CCOCC3)c2)cc1,6.08,0.0,1
CHEMBL3880,CCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1cccc(-c2cc(C(=O)NCc3c(C)cc(C)[nH]c3=O)c(C)c(N(CC)C3CCOCC3)c2)c1,7.2,0.0,1
CHEMBL3880,CCN(CC)CCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,7.5,0.0,1
CHEMBL3880,CCN(CC)Cc1ccc(-c2c(-c3cc(C(C)C)c(O)cc3O)noc2NC(=O)C2CC2)cc1,7.68,0.0,1
CHEMBL3880,CCN(CC)c1ccc(SS(=O)(=O)O)cc1,5.34,0.0,1
CHEMBL3880,CCN(CC)c1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,6.99,0.0,1
CHEMBL3880,CCN(CC)c1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,6.7,0.0,1
CHEMBL3880,CCN(c1cc(-c2ccc(N(C)C(=O)c3cc(C(C)C)c(O)cc3O)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,6.46,0.0,1
CHEMBL3880,CCN(c1cc(-c2cccc(N(C)C(=O)c3cc(C(C)C)c(O)cc3O)c2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,7.22,0.0,1
CHEMBL3880,CCN(c1cc(-c2cccc(N(Cc3ccccc3)C(=O)c3cc(C(C)C)c(O)cc3O)c2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,5.55,0.0,1
CHEMBL3880,CCN1CCN(c2ncc3c(n2)CCN(C(=O)c2cc(C(C)C)c(O)cc2O)C3)CC1,6.72,0.0,1
CHEMBL3880,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,7.7,0.0,1
CHEMBL3880,CCNC(=O)NCc1ccc2c(c1)[nH]c(=O)n2-c1cc(Cl)c(O)cc1O,6.165,1.8596908345206207,2
CHEMBL3880,CCNC(=O)Nc1onc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,7.23,0.0,1
CHEMBL3880,CCNC(=O)Oc1cc(OC(=O)NCC)c(C(C)C)cc1-c1onc(C(=O)NCC)c1-c1ccc(CN2CCOCC2)cc1,4.11,0.0,1
CHEMBL3880,CCNC(=O)[C@H](NC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1)C(C)C,7.55,0.0,1
CHEMBL3880,CCNC(=O)c1[nH]nc(-c2cc(Br)c(O)cc2O)c1-c1ccc(OC)cc1,7.16,0.0,1
CHEMBL3880,CCNC(=O)c1cc2c(-c3cc(OCCCCCCn4cc(-c5nc(Nc6ccc(NC(=O)CCCCCCC(=O)O)cc6)nc6[nH]ccc56)cn4)c(Cl)cc3Cl)nc(N)nc2s1,4.7,0.0,1
CHEMBL3880,CCNC(=O)c1ccc(CN(C)C(=O)c2cc(C(C)C)c(O)cc2O)cc1,8.19,0.0,1
CHEMBL3880,CCNC(=O)c1ccc(CN(C)C(=O)c2cc(Cl)c(O)cc2O)cc1,6.21,0.0,1
CHEMBL3880,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,7.126666666666666,0.9257069370666583,3
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN(CC)CC)cc1,7.6,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCCC(O)C2)cc1,7.64,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCCCC2)cc1,7.68,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCCCC2CCO)cc1,8.0,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCC[C@@H](O)C2)cc1,7.52,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCC[C@H](O)C2)cc1,7.64,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CC[C@H](N(C)C)C2)cc1,7.89,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNC2CCCCC2)cc1,8.17,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNC2CCN(C)CC2)cc1,7.5,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCCCN(CC)CC)cc1,7.92,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCCN(CC)CC)cc1,7.82,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCCN2CCOCC2)cc1,7.83,0.0,1
CHEMBL3880,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(Cn2ccnc2)cc1,7.64,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(Br)c(O)cc2O)c1-c1ccc2c(c1)CCN(C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1cc2c(s1)CCN(C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(C(=O)N2CCN(CC(=O)Nc3cccc(Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4)c3)CC2)cc1,6.91,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCN(CC(=O)NCC(=O)Nc3ccc(OC)c(Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4)c3)CC2)cc1,7.07,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCN(CC(=O)Nc3ccc(OC)c(Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4)c3)CC2)cc1,7.0,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,7.68,0.33233182881638706,10
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCC(=O)Nc2ccc(OC)c(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)c2)cc1,6.58,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCC(=O)Nc2cccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)c2)cc1,6.43,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)C1CCC2N1,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)C1CCC2N1C,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)C1CCC2N1C(C)C,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)C1CCC2N1CC,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)C1CCC2N1CC(C)C,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCCN2C,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(C(=O)CCN(C)C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(C(=O)CCN1CCOCC1)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(C(=O)CN(C)C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(C(=O)CN1CCOCC1)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(C(C)C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CC(=O)N(C)C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CC(C)C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CCC(=O)N(C)C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CCCNC(C)=O)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CCCOC)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CCF)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CCNC(C)=O)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(CCS(=O)(=O)CC)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)N(C)CCC2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(n1)CCN(C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1cnc2c(c1)CN(C)CC2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1nc2c(n1C)CCN(CC(C)C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1nc2c(s1)CCN(C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)C1CC1,6.9,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)C1CCCC1,6.74,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)C1CCCCC1,7.0,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)N(C)C,6.51,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)N1CCOCC1,6.33,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1ccc(C(F)(F)F)cc1,5.78,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1ccc(C(F)(F)F)nc1,6.92,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1ccc(C)nc1,6.53,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1ccc(F)nc1,7.18,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1ccc(OC)nc1,7.24,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1cccnc1,7.4,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1ccco1,6.97,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1cnc2ccccc2c1,7.16,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(C)=O,7.3,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NCc1ccc(C(F)(F)F)cc1,6.26,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NS(=O)(=O)c1ccc(C)cc1,7.11,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NS(C)(=O)=O,6.92,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC1CC1,7.48,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC1CCCC1,7.27,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC1CCCCC1,6.82,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCN1CCC(=NOC)CC1,7.32,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCN1CCOCC1,7.18,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCN1CCS(=O)(=O)CC1,7.55,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCN1CCSCC1,6.94,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCN1C[C@@H](C)O[C@@H](C)C1,7.04,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCNC(=O)c1ccc(C(F)(F)F)cc1,6.68,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCNC(=O)c1ccc(C(F)(F)F)nc1,7.18,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCNC(=O)c1ccc2ccccc2c1,6.26,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCNC(=O)c1cnc2ccccc2c1,5.78,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CN1CCC(NC(=O)c2ccc(C(F)(F)F)nc2)CC1,6.84,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CN1CCN(C(=O)c2ccc(C(F)(F)F)nc2)CC1,7.35,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#Cc1ccc(C(C)(C)C)cc1,6.46,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#Cc1ccccc1,6.9,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(OC(=O)N(C)C)cc2OC(=O)N(C)C)c1-c1ccc(CN2CCOCC2)cc1,4.11,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(OC(=O)NC(C)C)cc2OC(=O)NC(C)C)c1-c1ccc(CN2CCOCC2)cc1,4.11,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(C(C)C)c(OC(C)=O)cc2OC(C)=O)c1-c1ccc(CN2CCOCC2)cc1,4.11,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(CC(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc(-c2cc(Cl)c(O)cc2O)c1-c1ccc2c(c1)CCN(C)C2,7.22,0.0,1
CHEMBL3880,CCNC(=O)c1noc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,7.54,0.0,1
CHEMBL3880,CCNC(=O)c1noc2c1CN(C(=O)c1cc(Cl)c(O)cc1O)CC2,6.96,0.0,1
CHEMBL3880,CCNC(=O)c1noc2c1CN(C(=O)c1ccc(O)cc1O)CC2,5.92,0.0,1
CHEMBL3880,CCNC(=O)c1noc2c1CN(Cc1cc(Cl)c(O)cc1O)CC2,5.85,0.0,1
CHEMBL3880,CCNCCNc1cc(-n2cc(CC)c3c(-c4cnc5ccccc5c4)ccnc32)ccc1C(N)=O,6.51,0.0,1
CHEMBL3880,CCNc1c(C(N)=O)ccc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)c1C,6.92,0.0,1
CHEMBL3880,CCNc1c(C(N)=O)ccc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)c1CC,6.8,0.0,1
CHEMBL3880,CCNc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cccnc5)c4)cccc23)ccc1C(N)=O,6.77,0.0,1
CHEMBL3880,CCNc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(C(F)F)c5)c4)cccc23)ccc1C(N)=O,6.64,0.0,1
CHEMBL3880,CCNc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(C)c5)c4)cccc23)ccc1C(N)=O,6.72,0.0,1
CHEMBL3880,CCNc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(CC)c5)c4)cccc23)ccc1C(N)=O,6.66,0.0,1
CHEMBL3880,CCNc1cc(-c2cccc3c(-n4cnc(-c5cnn(C)c5)c4)ccnc23)ccc1C(N)=O,6.08,0.0,1
CHEMBL3880,CCNc1cc(-c2nc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(C)c5)c4)cccc23)ccc1C(N)=O,6.85,0.0,1
CHEMBL3880,CCNc1cc(-c2nc(C)cc3c(-n4cnc(-c5cnn(C)c5)c4)cccc23)ccc1C(N)=O,6.82,0.0,1
CHEMBL3880,CCNc1cc(-c2nccc3c(-n4cnc(-c5cnn(C)c5)c4)cccc23)ccc1C(N)=O,6.72,0.0,1
CHEMBL3880,CCNc1cc(-c2nccc3c(-n4cnc(-c5cnn(C)c5)c4)ccnc23)ccc1C(N)=O,6.13,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cccnc5)c4)ccnc32)ccc1C(N)=O,6.24,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cn[nH]c5)c4)ccnc32)ccc1C(N)=O,6.38,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(C(F)F)c5)c4)ccnc32)ccc1C(N)=O,6.09,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)ccc1C(N)=O,6.75,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(CC)c5)c4)ccnc32)ccc1C(N)=O,6.11,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(F)(F)F)c3c(-n4cnc(-c5cccnc5)c4)ccnc32)ccc1C(N)=O,6.28,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(F)(F)F)c3c(-n4cnc(-c5cnn(C)c5)c4)cccc32)ccc1C(N)=O,6.64,0.0,1
CHEMBL3880,CCNc1cc(-n2nc(C(F)(F)F)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)ccc1C(N)=O,6.77,0.0,1
CHEMBL3880,CCNc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,6.75,0.0,1
CHEMBL3880,CCNc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cccnc4)c3)ccnc21,6.72,0.0,1
CHEMBL3880,CCNc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cnn(C(C)C)c4)c3)ccnc21,6.21,0.0,1
CHEMBL3880,CCNc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,6.96,0.0,1
CHEMBL3880,CCNc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cnn(CC)c4)c3)ccnc21,6.72,0.0,1
CHEMBL3880,CCNc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,7.55,0.0,1
CHEMBL3880,CCNc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,6.78,0.0,1
CHEMBL3880,CCOC(=O)C1=C(c2ccc(OC)cc2)C(=O)c2ccccc2C1=O,6.49,0.0,1
CHEMBL3880,CCOC(=O)C1CCCN(C(=O)c2sc3nc(-c4ccc(OC)cc4)cn3c2C)C1,5.23,0.0,1
CHEMBL3880,CCOC(=O)COc1cccc2c1C(=O)C1=CC3CC4C(C)(C)OC(CC=C(C)C)(C3=O)C14O2,4.05,0.0,1
CHEMBL3880,CCOC(=O)Cn1nnc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(S(C)(=O)=O)cc1,7.38,0.0,1
CHEMBL3880,CCOC(=O)Cn1nnc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)OCCO2,7.21,0.0,1
CHEMBL3880,CCOC(=O)Cn1nnc(-c2cc(C(C)C)c(O)cc2O)c1-c1cccc(NS(C)(=O)=O)c1,7.11,0.0,1
CHEMBL3880,CCOC(=O)Cn1nnc(-c2cc(C(C)C)c(O)cc2O)c1-c1cccc(S(C)(=O)=O)c1,7.28,0.0,1
CHEMBL3880,CCOC(=O)Cn1nnc(-c2cc(CC)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,6.75,0.0,1
CHEMBL3880,CCOC(=O)Cn1nnc(-c2cc(CC)c(O)cc2O)c1-c1ccc(S(C)(=O)=O)cc1,6.52,0.0,1
CHEMBL3880,CCOC(=O)Cn1nnc(-c2cc(CC)c(O)cc2O)c1-c1cccc(S(C)(=O)=O)c1,6.79,0.0,1
CHEMBL3880,CCOC(=O)[C@H](NC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1)C(C)C,6.72,0.0,1
CHEMBL3880,CCOC(=O)c1ccc(-c2ccc(C=O)o2)cc1,4.99,0.0,1
CHEMBL3880,CCOC(=O)c1csc(COc2ccc(OC)cc2)n1,5.09,0.0,1
CHEMBL3880,CCOC(=O)c1csc(NC(=O)c2cc3ccccc3o2)n1,6.11,0.0,1
CHEMBL3880,CCOC(=O)c1csc(NC(=O)c2ccc(OCC)cc2)n1,6.06,0.0,1
CHEMBL3880,CCOC(=O)c1csc(NC(=O)c2ccc3c(c2)OCCO3)n1,5.91,0.0,1
CHEMBL3880,CCOC(=O)c1noc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,7.0,0.0,1
CHEMBL3880,CCOC(=O)c1noc2c1CN(C(=O)c1cc(Cl)c(O)cc1O)CC2,6.8,0.0,1
CHEMBL3880,CCOC(=O)c1noc2c1CN(C(=O)c1ccc(O)cc1O)CC2,5.41,0.0,1
CHEMBL3880,CCOC(=O)c1sc(NC(=O)c2ccc(C)o2)nc1C,5.18,0.0,1
CHEMBL3880,CCOc1ccc(-c2nc(CN(Cc3ccccc3)C[C@@H]3CCC(=O)N3)c(C)o2)cc1,5.51,0.0,1
CHEMBL3880,CCOc1ccc(-c2nc(CN3CCCCC3CCn3cccn3)c(C)o2)cc1,5.02,0.0,1
CHEMBL3880,CCOc1cccc(-c2cc(F)ccc2[C@H]2Cc3nc(N)nc(C)c3C(=O)N2)n1,7.25,0.0,1
CHEMBL3880,CCOc1ccccc1Cn1ccnc1CCc1c(Cl)c(O)cc(O)c1C(=O)OC,5.09,0.0,1
CHEMBL3880,CCOc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,7.58,0.0,1
CHEMBL3880,CCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,7.25,0.0,1
CHEMBL3880,CC[C@H](N)C(=O)N1CCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)[C@H](C)C1)CC(C)(C)CC3=O,7.19,0.0,1
CHEMBL3880,CC[N+](C)(C)CCCCOc1ccc2c(c1)CN(C(=O)c1ccc(O)c(Sc3ccc(C)c(C)c3)c1)C2,5.1,0.0,1
CHEMBL3880,CC[N+](C)(C)CCOc1ccc2c(c1)CN(C(=O)c1ccc(O)c(Sc3ccc(C)c(C)c3)c1)C2,6.44,0.0,1
CHEMBL3880,CCc1c(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)ccc(C(N)=O)c1F,6.16,0.0,1
CHEMBL3880,CCc1c(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)ccc(C(N)=O)c1N,6.7,0.0,1
CHEMBL3880,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,6.55,0.0,1
CHEMBL3880,CCc1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-c3cnc4ccccc4c3)c2n1,6.72,0.0,1
CHEMBL3880,CCc1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-n3cnc(-c4ccc(C)nc4)c3)c2n1,6.89,0.0,1
CHEMBL3880,CCc1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-n3cnc(-c4cccnc4)c3)c2n1,7.05,0.0,1
CHEMBL3880,CCc1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c2n1,7.22,0.0,1
CHEMBL3880,CCc1cc(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c2n1,6.92,0.0,1
CHEMBL3880,CCc1cc(-c2nnn(CC(=O)OC)c2-c2ccc(S(C)(=O)=O)cc2)c(O)cc1O,6.67,0.0,1
